filename,composer,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,chord_C:maj,chord_G#:maj,chord_F:maj,chord_G:maj,chord_Bb:maj,chord_Eb:maj,chord_C#:maj,chord_C:min,chord_F:min,chord_A:maj,chord_F#:maj,chord_D:maj,chord_E:maj,chord_Bb:min,chord_A:min,chord_G:min,chord_C#:min,chord_Eb:min,chord_E:min,chord_G#:min,chord_D:min,chord_F#:min,chord_B:min,chord_B:maj,rh_bin_16th,rh_bin_8th,rh_bin_qtr,rh_bin_half,rh_bin_whole,rh_mean_dur,rh_var_dur,rh_mean_ioi,rh_var_ioi
chopin-p5.mid,chopin,0.0119047619047619,0.0928571428571428,0.1380952380952381,0.0,0.1380952380952381,0.0214285714285714,0.1047619047619047,0.1071428571428571,0.019047619047619,0.2023809523809523,0.05,0.1142857142857142,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,6,0,0,1,0,0,3.857142857142857,0.0714285714285714,0.0,0.0,0.0,0.2591269841269841,0.002165375409423,0.1288782816229117,0.0156099589316533
chopin-p8.mid,chopin,0.0374677002583979,0.1860465116279069,0.0891472868217054,0.0801033591731266,0.045219638242894,0.082687338501292,0.1770025839793281,0.0193798449612403,0.0749354005167958,0.0671834625322997,0.0607235142118863,0.0801033591731266,0,3,1,9,6,0,0,0,1,2,3,2,0,2,1,0,0,7,1,4,1,4,7,13,2.6511627906976742,0.661498708010336,0.0,0.0032299741602067,0.0,0.3934108527131782,0.0900599423111592,0.1723803363518758,0.0330724998749479
haydn_9_2.mid,haydn,0.1922141119221411,0.0036496350364963,0.0656934306569343,0.0340632603406326,0.0961070559610705,0.1970802919708029,0.0,0.1155717761557177,0.0170316301703163,0.1228710462287104,0.1277372262773722,0.0279805352798053,11,0,10,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.2092457420924574,0.2165450121654501,0.3017031630170316,0.0188564476885644,0.0,0.6326034063260301,0.1989106594206779,0.4220462850182701,0.1403909406104375
chopin-p1.mid,chopin,0.2098765432098765,0.0123456790123456,0.037037037037037,0.0246913580246913,0.1358024691358024,0.0246913580246913,0.0123456790123456,0.2098765432098765,0.0123456790123456,0.2098765432098765,0.0246913580246913,0.0864197530864197,29,0,4,0,1,0,0,7,0,0,0,0,0,0,14,3,0,0,21,0,0,0,3,1,2.108108108108108,0.918918918918919,0.0135135135135135,0.0,0.0,0.4362139917695473,0.0468572710799505,0.41875,0.0979123263888891
mozart_332_3.mid,mozart,0.1791171477079796,0.0220713073005093,0.0814940577249575,0.0369269949066213,0.0700339558573854,0.1642614601018675,0.0229202037351443,0.1434634974533107,0.0292869269949066,0.1099320882852292,0.0938030560271646,0.0466893039049236,50,0,128,8,6,0,2,18,26,0,0,0,0,14,0,18,0,12,0,4,6,0,0,0,2.66044142614601,0.532258064516129,0.0534804753820033,0.0076400679117147,0.0,0.4020585738539898,0.1235869478990434,0.3125132668223307,0.3035462767114359
mozart_332_1.mid,mozart,0.1822358346094946,0.0176110260336906,0.0926493108728943,0.0444104134762634,0.0666156202143951,0.173813169984686,0.0160796324655436,0.1500765696784073,0.0359877488514548,0.1248085758039816,0.0681470137825421,0.0275650842266462,108,4,52,42,28,0,4,28,12,10,0,0,0,0,18,18,0,0,4,0,30,0,0,0,1.445635528330781,0.7120980091883614,0.2480857580398162,0.0172281776416539,0.0,0.6158754466564574,0.220514517751734,0.5262351589429336,0.3742478839317381
chopin_op25_e11.mid,chopin,0.1277533039647577,0.0308370044052863,0.0572687224669603,0.0440528634361233,0.2158590308370044,0.066079295154185,0.039647577092511,0.079295154185022,0.105726872246696,0.1233480176211453,0.013215859030837,0.0969162995594713,28,4,15,5,3,4,2,3,4,2,0,0,27,0,56,5,6,3,24,3,6,0,8,5,1.8844444444444444,0.4266666666666667,0.1822222222222222,0.0488888888888888,0.0,0.8318649045521307,0.8861946131735958,1.7035398230088483,13.990958462770054
beethoven_appass_1.mid,beethoven,0.192297333692432,0.1136547266361432,0.0148128198222461,0.1055750067330999,0.0816051710207379,0.0945327228656073,0.0328575276057096,0.0684082951791004,0.1545919741448963,0.0207379477511446,0.0799892270401292,0.040937247508753,136,59,44,6,0,17,73,5,112,5,18,0,14,40,0,0,10,3,0,22,0,6,6,2,2.4314570428225153,0.5892809049286292,0.069754915162941,0.0110422838674925,0.0,0.4818879612173462,0.2919838761267402,0.4222790948275865,1.0017831857555113
chopin_op35_2.mid,chopin,0.0507042253521126,0.1873239436619718,0.0169014084507042,0.0915492957746478,0.0183098591549295,0.1126760563380281,0.1239436619718309,0.028169014084507,0.1183098591549295,0.0211267605633802,0.1676056338028169,0.0633802816901408,4,21,10,20,7,22,36,3,4,14,136,16,20,30,0,0,2,13,0,39,0,42,2,10,0.0676056338028169,0.8338028169014085,0.4295774647887324,0.0683098591549295,0.0,0.9623239436619718,0.3805347401309263,1.3427362482369534,21.99854032676787
haydn_9_3.mid,haydn,0.2832369942196532,0.0,0.0289017341040462,0.0,0.1156069364161849,0.2312138728323699,0.0,0.1271676300578034,0.0,0.1271676300578034,0.0809248554913294,0.0057803468208092,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.421965317919075,0.1387283236994219,0.0751445086705202,0.0,0.0,0.3236994219653179,0.0411724414447525,0.2739130434782608,0.0459861373660995
chopin-p6.mid,chopin,0.0701754385964912,0.0491228070175438,0.1859649122807017,0.0,0.0736842105263157,0.0105263157894736,0.143859649122807,0.0736842105263157,0.0,0.0140350877192982,0.0596491228070175,0.3192982456140351,20,0,0,25,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,61,0,0.8421052631578947,1.2140350877192982,0.1614035087719298,0.0105263157894736,0.0,0.5859649122807018,0.1461188057863958,0.2658450704225352,0.0552066802221781
chopin-p24.mid,chopin,0.104215456674473,0.0444964871194379,0.1533957845433255,0.0210772833723653,0.1030444964871194,0.1323185011709602,0.0117096018735363,0.0807962529274004,0.0679156908665105,0.2236533957845433,0.0269320843091334,0.0304449648711943,1,1,4,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0,2.740046838407494,0.4426229508196721,0.0784543325526932,0.0076112412177985,0.0,0.4153005464480874,0.1447418235412061,0.2672919109026964,0.0728985279181538
beethoven_opus10_2.mid,beethoven,0.1272727272727272,0.0896969696969696,0.029090909090909,0.263030303030303,0.0169696969696969,0.0703030303030303,0.0096969696969696,0.0884848484848484,0.1587878787878787,0.0218181818181818,0.0933333333333333,0.0315151515151515,0,103,0,0,0,39,14,5,1,0,0,0,3,8,0,3,0,0,0,4,0,0,0,0,1.5806060606060606,0.4290909090909091,0.2654545454545454,0.0618181818181818,0.0,0.8125252525252502,0.4417724109784769,0.5388349514563107,0.6234918465453827
chopin_op66.mid,chopin,0.058252427184466,0.1803051317614424,0.0097087378640776,0.1393897364771151,0.0728155339805825,0.0447295423023578,0.1154646324549237,0.0180305131761442,0.2083911234396671,0.073509015256588,0.0450762829403606,0.0343273231622746,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3.711511789181692,0.0783633841886269,0.0187239944521497,0.0060679611650485,0.0,0.3439089227924221,0.0891931345620897,0.1871892704358881,0.0158090227576557
mozart_331_1.mid,mozart,0.0401854714064915,0.1143740340030912,0.0933539412673879,0.0250386398763523,0.3032457496136012,0.0154559505409582,0.0608964451313755,0.0037094281298299,0.0559505409582689,0.1792890262751159,0.0086553323029366,0.0998454404945904,0,0,0,0,0,0,0,0,0,287,0,10,134,0,36,0,15,0,0,4,12,10,24,0,3.295208655332303,0.2596599690880989,0.0414219474497681,0.0024729520865533,0.0,0.3316589386913962,0.0574010260436632,0.2934446505875077,0.1237868219381539
haydn_7_3.mid,haydn,0.1632088520055325,0.0,0.2019363762102351,0.0138312586445366,0.0995850622406639,0.0636237897648686,0.0082987551867219,0.293222683264177,0.0,0.0414937759336099,0.0,0.1147994467496542,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.876595744680851,0.3744680851063829,0.0936170212765957,0.0,0.0,0.3609958506224066,0.0508714840768351,0.2271468144044321,0.0504934290457156
beethoven_elise.mid,beethoven,0.1099050203527815,0.0,0.0515603799185888,0.073270013568521,0.316146540027137,0.0244233378561736,0.0,0.0271370420624151,0.0325644504748982,0.2415196743554952,0.0312075983717774,0.0922659430122116,5,0,1,0,11,4,0,0,0,2,0,0,1,0,17,0,0,0,0,0,20,0,0,0,3.5798090040927693,0.199181446111869,0.0054570259208731,0.0,0.0,0.2835820895522388,0.0120544383464855,0.2533967391304347,0.161031638491783
beethoven_les_adieux_3.mid,beethoven,0.1077844311377245,0.0139720558882235,0.0922155688622754,0.1085828343313373,0.0155688622754491,0.1481037924151696,0.0259481037924151,0.1600798403193613,0.0882235528942115,0.0343313373253493,0.1912175648702594,0.0139720558882235,7,7,62,13,116,170,3,23,23,0,52,8,0,0,0,38,1,2,5,5,4,0,0,35,3.0499001996007986,0.3369261477045908,0.0574850299401197,0.0057884231536926,0.0,0.3811377245508982,0.1404043609387971,0.3171924920127795,0.3456998255666332
chopin-p22.mid,chopin,0.1477272727272727,0.0,0.0795454545454545,0.2045454545454545,0.0,0.0909090909090909,0.1363636363636363,0.2159090909090909,0.0568181818181818,0.0568181818181818,0.0113636363636363,0.0,2,6,0,0,0,23,17,6,1,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0.0454545454545454,1.4545454545454546,0.1704545454545454,0.0454545454545454,0.0,0.7301136363636364,0.2119624870867768,1.3706896551724137,1.59606619104241
chopin_op10_e12.mid,chopin,0.1653696498054474,0.056420233463035,0.1575875486381323,0.1089494163424124,0.0214007782101167,0.103112840466926,0.0330739299610894,0.1478599221789883,0.0856031128404669,0.0136186770428015,0.0505836575875486,0.056420233463035,8,17,3,5,11,6,8,59,32,0,3,1,8,10,0,0,9,10,1,18,0,12,0,1,3.7976653696498057,0.0155642023346303,0.0097276264591439,0.0145914396887159,0.0,0.3424124513618677,0.1970371113365332,0.6379142300194932,0.3295420433257716
beethoven_les_adieux_2.mid,beethoven,0.1832460732984293,0.0497382198952879,0.1806282722513089,0.0602094240837696,0.0287958115183246,0.0968586387434555,0.0497382198952879,0.1282722513089005,0.0523560209424083,0.0706806282722513,0.0602094240837696,0.0392670157068062,9,2,3,3,0,1,7,5,10,0,1,4,0,3,0,5,0,0,3,0,0,3,0,0,2.575916230366492,0.2879581151832461,0.1596858638743455,0.0222513089005235,0.0,0.5641361256544503,0.3980462432499109,0.4383202099737532,0.1435053147884073
haydn_8_3.mid,haydn,0.1287878787878787,0.0075757575757575,0.2121212121212121,0.0,0.0681818181818181,0.0075757575757575,0.0606060606060606,0.2575757575757575,0.0075757575757575,0.106060606060606,0.0,0.1439393939393939,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8484848484848484,0.8712121212121212,0.1022727272727272,0.0,0.0,0.4400252525252525,0.0515377098000206,0.2718631178707224,0.0553680116815336
chopin-p11.mid,chopin,0.0,0.1074766355140186,0.0046728971962616,0.1588785046728972,0.0514018691588785,0.014018691588785,0.3691588785046729,0.0046728971962616,0.0934579439252336,0.0,0.0794392523364486,0.116822429906542,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0,2,0,0,0,8,0.3364485981308411,1.7476635514018692,0.0186915887850467,0.0116822429906542,0.0,0.5514018691588785,0.1533157917722072,0.3661971830985915,0.2279888249685909
beethoven_mond_3.mid,beethoven,0.0368188512518409,0.175748649975454,0.0238095238095238,0.1197839960726558,0.0817378497790869,0.0193912616593028,0.0645557191948944,0.0358370152184585,0.2812960235640648,0.066028473244968,0.0333824251350024,0.0616102110947471,0,37,0,0,0,12,7,0,0,59,0,33,12,0,0,0,138,0,0,93,0,27,0,0,3.6671575846833577,0.1070201276386843,0.0201276386843397,0.003681885125184,0.0,0.3136352479135971,0.0993655036765817,0.259759391112203,0.4220291097970289
beethoven_hammerklavier_3.mid,beethoven,0.0211111111111111,0.1766666666666666,0.0722222222222222,0.0522222222222222,0.0455555555555555,0.0477777777777777,0.1466666666666666,0.0855555555555555,0.0911111111111111,0.1166666666666666,0.0488888888888888,0.0955555555555555,12,0,0,42,0,14,89,0,2,19,76,31,1,1,0,1,0,6,8,4,1,101,32,19,2.4347826086956523,0.4905239687848383,0.1337792642140468,0.0061315496098104,0.0,0.4651851851851853,0.1493434842249655,0.6228216536892843,1.9966176593308829
beethoven_opus22_3.mid,beethoven,0.102502017756255,0.0201775625504439,0.162227602905569,0.1146085552865213,0.0177562550443906,0.1347861178369652,0.0524616626311541,0.1129943502824858,0.0129136400322841,0.102502017756255,0.1315577078288942,0.0355125100887812,0,4,9,4,3,3,0,11,0,6,0,43,0,0,2,47,2,0,0,0,2,0,0,0,2.721549636803874,0.4487489911218725,0.0839386602098466,0.0056497175141242,0.0,0.4009281678773204,0.0945532143720267,0.2938206785137318,0.2680211859375042
chopin_op7_2.mid,chopin,0.0368098159509202,0.0858895705521472,0.1820040899795501,0.0552147239263803,0.1676891615541922,0.0674846625766871,0.0388548057259713,0.0265848670756646,0.0306748466257668,0.1676891615541922,0.0388548057259713,0.1022494887525562,0,0,13,2,5,0,0,0,0,13,0,0,13,0,12,0,0,0,9,0,21,20,10,3,0.8098159509202454,0.5644171779141104,0.3885480572597137,0.0633946830265848,0.0,0.8895705521472386,0.3465306267538204,0.7356557377049178,0.3008245244707208
haydn_40_2.mid,haydn,0.0649572649572649,0.0316239316239316,0.1897435897435897,0.0324786324786324,0.1162393162393162,0.0341880341880341,0.0931623931623931,0.1709401709401709,0.0042735042735042,0.1316239316239316,0.0239316239316239,0.1068376068376068,7,0,0,47,4,0,0,0,0,3,2,20,1,0,15,2,0,0,28,0,0,0,16,1,2.700854700854701,0.5025641025641026,0.0726495726495726,0.0004273504273504,0.0,0.3836894586894587,0.0588424657673223,0.408896492728828,0.2160371911681952
chopin_op27_2.mid,chopin,0.0487156775907883,0.1771479185119575,0.0265721877767936,0.1284322409211691,0.0504871567759078,0.1647475642161204,0.1364038972542072,0.0132860938883968,0.1275465013286094,0.0460584588131089,0.0655447298494242,0.0150575730735163,0,8,2,0,0,0,17,2,2,6,2,2,1,10,0,0,3,16,0,1,0,11,0,3,3.5181576616474755,0.1169176262178919,0.054030115146147,0.003985828166519,0.0,0.3422645408916445,0.106510382138969,0.202127659574468,0.0108337315359722
chopin_op25_e1.mid,chopin,0.208067940552017,0.0955414012738853,0.0297239915074309,0.1910828025477707,0.0509554140127388,0.1104033970276008,0.0127388535031847,0.0700636942675159,0.1104033970276008,0.019108280254777,0.0764331210191082,0.0254777070063694,21,216,2,2,2,13,27,6,13,7,0,1,2,10,0,0,1,0,1,0,0,0,0,1,2.4713375796178343,0.0084925690021231,0.3673036093418259,0.0042462845010615,0.0,0.5610403397027601,0.2235829941264238,0.4127659574468085,0.5974434133091895
chopin-p2.mid,chopin,0.037037037037037,0.0185185185185185,0.1851851851851851,0.0,0.1111111111111111,0.074074074074074,0.1296296296296296,0.0185185185185185,0.0185185185185185,0.1851851851851851,0.0,0.2222222222222222,0,0,0,5,0,0,0,0,0,1,0,1,2,0,7,2,0,0,3,0,4,0,0,1,0.5925925925925926,0.5925925925925926,0.2777777777777778,0.1111111111111111,0.0,1.330246913580247,1.139908169486359,1.518867924528302,2.8175161188244138
haydn_43_2.mid,haydn,0.139763779527559,0.0649606299212598,0.0433070866141732,0.297244094488189,0.0,0.0866141732283464,0.0,0.0708661417322834,0.187007874015748,0.0059055118110236,0.1043307086614173,0.0,0,3,0,0,0,8,3,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1.1811023622047243,0.9566929133858268,0.1771653543307086,0.0246062992125984,0.0,0.6028543307086615,0.181227089016678,0.5897435897435898,1.288297172912558
chopin-p21.mid,chopin,0.0419161676646706,0.0059880239520958,0.0778443113772455,0.0838323353293413,0.0479041916167664,0.281437125748503,0.0538922155688622,0.1317365269461078,0.0,0.0898203592814371,0.18562874251497,0.0,0,1,0,0,17,1,0,1,0,0,30,1,0,0,0,3,0,16,0,0,0,0,0,1,0.0718562874251497,1.6167664670658684,0.1077844311377245,0.0329341317365269,0.0,0.687125748502994,0.2789809602352183,1.0120481927710845,6.821390985629265
chopin_op7_1.mid,chopin,0.1257142857142857,0.0266666666666666,0.0952380952380952,0.0342857142857142,0.0647619047619047,0.2514285714285714,0.0038095238095238,0.1047619047619047,0.0,0.1085714285714285,0.1847619047619047,0.0,0,0,8,0,40,0,0,0,0,0,12,0,0,4,8,2,0,0,0,0,0,0,0,0,1.417142857142857,0.8952380952380953,0.1638095238095238,0.0171428571428571,0.0,0.591111111111111,0.1975453262786593,0.5906488549618321,0.2339636587158226
chopin_op33_2.mid,chopin,0.0108803165182987,0.1295746785361028,0.2077151335311572,0.0009891196834817,0.1048466864490603,0.0187932739861523,0.1414441147378833,0.0919881305637982,0.0583580613254203,0.1641938674579624,0.0079129574678536,0.0633036597428288,0,0,3,0,4,0,3,0,0,43,1,108,4,1,0,8,0,0,16,0,0,4,8,0,0.6528189910979229,0.9812067260138476,0.2908011869436201,0.0276953511374876,0.0,0.7540389053742174,0.3247927321933756,0.4227722772277226,0.1867338986373904
chopin-p20.mid,chopin,0.0,0.0,0.25,0.0,0.0,0.375,0.25,0.0,0.0,0.125,0.0,0.0,0,6,0,6,0,0,3,12,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.25,0.0,5.142857142857143,3.26530612244898
beethoven_opus22_1.mid,beethoven,0.1160058737151248,0.0390602055800293,0.113950073421439,0.0675477239353891,0.0704845814977973,0.2,0.02143906020558,0.069309838472834,0.024669603524229,0.0983847283406754,0.1550660792951541,0.0240822320117474,15,5,140,7,77,8,0,15,20,2,4,23,0,44,24,39,0,20,0,0,24,0,0,2,3.4220264317180615,0.13215859030837,0.0475770925110132,0.013215859030837,0.0,0.37885462555066,0.1939997649651571,0.3116921269095182,1.5043829768945367
mozart_333_2.mid,mozart,0.0819209039548022,0.0254237288135593,0.0819209039548022,0.1638418079096045,0.0141242937853107,0.1673728813559322,0.0169491525423728,0.1334745762711864,0.1108757062146892,0.0240112994350282,0.16454802259887,0.0155367231638418,2,24,6,0,44,64,2,26,28,0,2,0,2,0,0,0,8,4,0,6,0,0,0,4,2.621468926553672,0.4152542372881356,0.1228813559322034,0.0070621468926553,0.0,0.4463276836158192,0.141226313213532,0.3431095406360424,0.2287422742199303
mozart_545_1.mid,mozart,0.1376146788990825,0.0155963302752293,0.1587155963302752,0.0009174311926605,0.1247706422018348,0.0963302752293578,0.0256880733944954,0.1908256880733945,0.0091743119266055,0.1073394495412844,0.0247706422018348,0.1082568807339449,14,0,8,8,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,32,0,0,0,3.240366972477064,0.1908256880733945,0.0889908256880734,0.0027522935779816,0.0,0.3582568807339449,0.0765832000673343,0.2670949977053694,0.0490136353076984
beethoven_hammerklavier_2.mid,beethoven,0.1598837209302325,0.0465116279069767,0.1627906976744186,0.0901162790697674,0.0319767441860465,0.1511627906976744,0.0145348837209302,0.1133720930232558,0.0174418604651162,0.0348837209302325,0.0901162790697674,0.0872093023255814,6,0,66,34,25,13,19,22,5,0,0,11,0,39,0,8,0,0,0,0,0,0,0,0,2.7712418300653594,0.5163398692810458,0.0490196078431372,0.0,0.0,0.3391472868217052,0.0358592858001322,0.7536443148688047,5.1832755106763395
chopin_op25_e4.mid,chopin,0.1758793969849246,0.0326633165829145,0.1105527638190954,0.0301507537688442,0.1231155778894472,0.0552763819095477,0.007537688442211,0.0376884422110552,0.0703517587939698,0.1909547738693467,0.0226130653266331,0.14321608040201,14,6,6,2,15,0,15,14,15,3,0,1,7,0,54,0,0,2,16,0,24,0,0,0,2.472361809045226,0.2462311557788944,0.1758793969849246,0.0339195979899497,0.0,0.6469849246231156,0.6354306078129341,0.6505037783375315,0.108173549733835
chopin-p23.mid,chopin,0.2574031890660592,0.0,0.0888382687927107,0.0045558086560364,0.0546697038724373,0.2277904328018223,0.0,0.1321184510250569,0.0045558086560364,0.1799544419134396,0.0341685649202733,0.0159453302961275,10,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5261958997722096,0.1138952164009111,0.0341685649202733,0.0125284738041002,0.0,0.3545937737281699,0.1614373887640695,0.1917808219178082,0.0132581680949103
